id,Country,Name,Description,Type,Autumn,Winter,Spring,Summer,Ingredients,Food_Groups,Total_Energy,Total_Protein,Total_Fat,Total_Carbs,Total_Fibre,Total_Calcium,Total_Iron,Total_Folate,Dishes,Quantities,Food_Groups_Counter
1058,Ireland,Eggs Benedict,Poached egg on a bagel with Hollandaise sauce,Breakfast,Y,Y,Y,Y,"[[""17-339"", ""12-943"", ""12-497"", ""19-496""], [""12-336"", ""14-277"", ""13-879"", ""13-880""], [""11-970""]]","[[""WY"", ""CA"", ""OA"", ""MAA""], [""BJC"", ""PE"", ""H"", ""H""], [""AP""]]",400.4,18.38,11.126000000000001,61.608,4.359999999999999,50.675,1.5377,26.05,"[1071, 1072, 1073]","[[2.5, 44.0, 5.0, 6.0], [14.0, 12.0, 2.0, 2.0], [105.0]]","[[""WY"", 1, 2.5], [""CA"", 1, 44.0], [""OA"", 1, 5.0], [""MAA"", 1, 6.0], [""BJC"", 1, 14.0], [""PE"", 1, 12.0], [""H"", 1, 2.0], [""AP"", 1, 105.0]]"
1059,Ireland,"Brown roll with mashed hard-boiled egg, lettuce, peppers and tomato","Brown roll with mashed hard-boiled egg, lettuce, peppers and tomato",Lunch,y,Y,Y,Y,"[[""11-1144"", ""12-941"", ""13-520"", ""13-517"", ""13-524""]]","[[""AF"", ""CA"", ""DG"", ""DG"", ""DG""]]",150.53000000000003,11.049000000000001,1.354,25.182,1.71,60.620000000000005,1.6979999999999997,83.15,[1080],"[[43.0, 44.0, 30.0, 60.0, 30.0]]","[[""AF"", 1, 43.0], [""CA"", 1, 44.0], [""DG"", 1, 30.0]]"
1060,Ireland,"Stir-fried pork with peppers, mushrooms, onions and noodles","Stir-fried pork with peppers, mushrooms, onions and noodles",Evening Meal,Y,Y,Y,Y,"[[""18-529"", ""13-244"", ""13-499"", ""13-505"", ""13-524"", ""13-496"", ""17-721"", ""11-1045"", ""17-686"", ""17-774""]]","[[""MAG"", ""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""WCN"", ""AA"", ""OC"", ""WY""]]",222.28500000000003,27.583499999999997,8.2235,10.8315,2.7065,27.814999999999998,1.29,48.66,[1094],"[[112.5, 3.0, 27.5, 36.0, 30.0, 30.5, 4.0, 4.0, 4.0, 37.5]]","[[""MAG"", 1, 112.5], [""DG"", 1, 3.0], [""WCN"", 1, 4.0], [""AA"", 1, 4.0], [""OC"", 1, 4.0], [""WY"", 1, 37.5]]"
1061,Ireland,Poached egg on toast,Poached egg on toast,Breakfast,Y,Y,Y,Y,"[[""17-339"", ""12-943"", ""12-497"", ""19-496""], [""11-982""]]","[[""WY"", ""CA"", ""OA"", ""MAA""], [""AF""]]",202.43,11.904,8.088000000000001,21.758000000000003,3.6139999999999994,77.655,2.1311,42.989999999999995,"[1071, 1014]","[[2.5, 44.0, 5.0, 6.0], [44.0]]","[[""WY"", 1, 2.5], [""CA"", 1, 44.0], [""OA"", 1, 5.0], [""MAA"", 1, 6.0], [""AF"", 1, 44.0]]"
1062,Ireland,"Wholemeal bap with a lean grilled rasher, tomato and avocado","1 wholemeal bap with a lean grilled rasher, tomato and avocado",Lunch,Y,Y,Y,Y,"[[""11-1006"", ""19-645"", ""13-517"", ""14-039""]]","[[""AF"", ""MAA"", ""DG"", ""FA""]]",265.18,13.091000000000001,13.35,24.705000000000002,1.718,90.84,1.1729999999999998,31.45,[1081],"[[43.0, 28.0, 60.0, 40.0]]","[[""AF"", 1, 43.0], [""MAA"", 1, 28.0], [""DG"", 1, 60.0], [""FA"", 1, 40.0]]"
1063,Ireland,Chicken casserole with vegetables and boiled potatoes,Chicken casserole with vegetables and boiled potatoes,Evening Meal,Y,Y,Y,Y,"[[""18-319"", ""11-886"", ""17-038"", ""17-774"", ""13-499"", ""13-496"", ""13-244"", ""13-636"", ""13-620"", ""13-543""]]","[[""MCA"", ""AA"", ""OC"", ""WY"", ""DG"", ""DG"", ""DG"", ""DG"", ""DAM"", ""DG""]]",472.29499999999996,43.363499999999995,17.849,40.637,2.7840000000000003,90.37,3.1891499999999997,63.745000000000005,[1095],"[[140.0, 4.0, 4.0, 212.5, 27.5, 46.0, 3.0, 15.0, 150.0, 60.0]]","[[""MCA"", 1, 140.0], [""AA"", 1, 4.0], [""OC"", 1, 4.0], [""WY"", 1, 212.5], [""DG"", 1, 27.5], [""DAM"", 1, 150.0]]"
1064,Ireland,Strawberry smoothie,Strawberry smoothie,Breakfast,Y,Y,Y,Y,"[[""14-324"", ""12-609"", ""12-313"", ""14-369""]]","[[""FA"", ""BN"", ""BAH"", ""FC""]]",81.86999999999999,3.348,1.7850000000000001,14.049999999999999,3.35,110.20000000000002,0.48350000000000004,65.44999999999999,[1074],"[[80.0, 31.0, 45.0, 45.0]]","[[""FA"", 1, 80.0], [""BN"", 1, 31.0], [""BAH"", 1, 45.0], [""FC"", 1, 45.0]]"
1065,Ireland,Tuna pasta with sweetcorn and peppers,Tuna pasta with sweetcorn and peppers,Lunch,Y,Y,Y,Y,"[[""11-716"", ""17-685"", ""11-886"", ""12-313"", ""17-364"", ""13-525"", ""16-416"", ""13-634""]]","[[""AD"", ""OA"", ""AA"", ""BAH"", ""WY"", ""DG"", ""JC"", ""DG""]]",453.015,29.1585,15.329500000000001,53.205499999999994,4.327999999999999,176.015,2.77325,196.02,[1083],"[[40.0, 12.5, 12.5, 100.0, 15.0, 59.5, 65.0, 100.0]]","[[""AD"", 1, 40.0], [""OA"", 1, 12.5], [""AA"", 1, 12.5], [""BAH"", 1, 100.0], [""WY"", 1, 15.0], [""DG"", 1, 59.5], [""JC"", 1, 65.0]]"
1066,Ireland,Beef stew and mashed potato,Beef stew and mashed potato,Evening Meal,Y,Y,Y,Y,"[[""18-076"", ""17-686"", ""17-515"", ""11-886"", ""13-496"", ""13-499"", ""13-620""]]","[[""MAC"", ""OC"", ""WY"", ""AA"", ""DG"", ""DG"", ""DAM""]]",428.305,43.730999999999995,10.900500000000003,43.141999999999996,3.969,58.16,4.652299999999999,34.155,[1096],"[[169.0, 4.0, 4.0, 10.0, 76.0, 27.5, 150.0]]","[[""MAC"", 1, 169.0], [""OC"", 1, 4.0], [""WY"", 1, 4.0], [""AA"", 1, 10.0], [""DG"", 1, 76.0], [""DAM"", 1, 150.0]]"
1067,Ireland,Pancakes with berries and nuts,"Pancakes with strawberries, bluberries, and mixed nuts",Breakfast,Y,Y,Y,Y,"[[""11-886"", ""12-937"", ""12-313"", ""17-045""], [""14-324"", ""14-325""], [""14-880""]]","[[""AA"", ""CA"", ""BAH"", ""OC""], [""FA"", ""FA""], [""GA""]]",432.24,15.828999999999999,27.601,32.113,4.678,141.14,2.3718,103.75,"[1075, 1051, 1057]","[[17.0, 15.0, 50.0, 5.0], [76.0, 74.0], [40.0]]","[[""AA"", 1, 17.0], [""CA"", 1, 15.0], [""BAH"", 1, 50.0], [""OC"", 1, 5.0], [""FA"", 1, 76.0], [""GA"", 1, 40.0]]"
1068,Ireland,Wholemeal sandwich with cheese and tomato,Wholemeal sandwich with cheese and tomato,Lunch,Y,Y,Y,Y,"[[""11-981"", ""12-346"", ""13-517""]]","[[""AF"", ""BL"", ""DG""]]",260.82000000000005,12.717,9.251999999999999,33.951,6.27,241.35,2.0862,63.6,[1087],"[[72.0, 21.0, 123.0]]","[[""AF"", 1, 72.0], [""BL"", 1, 21.0], [""DG"", 1, 123.0]]"
1069,Ireland,Grilled pork chops with mashed potato and frozen mixed vegetables,Grilled pork chops with mashed potato and frozen mixed vegetables,Evening Meal,Y,Y,Y,Y,"[[""18-613"", ""13-490"", ""13-496"", ""13-502"", ""17-685"", ""12-313"", ""17-724"", ""17-377""]]","[[""MAG"", ""DAM"", ""DG"", ""DG"", ""OA"", ""BAH"", ""WY"", ""WY""]]",368.57,38.013000000000005,9.432,35.3315,8.6685,94.64,2.05625,108.42499999999998,[1097],"[[79.0, 125.0, 91.5, 75.5, 5.0, 15.0, 5.0, 50.0]]","[[""MAG"", 1, 79.0], [""DAM"", 1, 125.0], [""DG"", 1, 91.5], [""OA"", 1, 5.0], [""BAH"", 1, 15.0], [""WY"", 1, 5.0]]"
1070,Ireland,Quorn spaghetti bolognese,Spaghetti bolognese made with Quorn,Evening Meal,Y,Y,Y,Y,"[[""13-574"", ""13-499"", ""13-496"", ""13-636"", ""13-505"", ""13-244"", ""17-686"", ""13-657"", ""13-530"", ""17-727""], [""13-878"", ""11-723"", ""13-503""]]","[[""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""OC"", ""DB"", ""DG"", ""WY""], [""H"", ""AD"", ""DG""]]",401.86,27.1645,14.2225,47.895,21.767,183.325,6.7544,137.115,"[1098, 1099]","[[75.0, 37.5, 30.5, 20.0, 37.5, 3.0, 10.0, 25.0, 100.0, 5.0], [5.0, 80.0, 80.0]]","[[""DG"", 2, 155.0], [""OC"", 1, 10.0], [""DB"", 1, 25.0], [""WY"", 1, 5.0], [""H"", 1, 5.0], [""AD"", 1, 80.0]]"
1071,Ireland,Quorn chilli,Chilli made with Quorn,Evening Meal,Y,Y,Y,Y,"[[""13-574"", ""13-499"", ""13-317"", ""13-244"", ""13-524"", ""17-686"", ""13-873"", ""13-879"", ""13-889"", ""13-531""], [""13-530"", ""50-1173"", ""17-727"", ""13-658"", ""13-660"", ""13-888"", ""11-869""]]","[[""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""OC"", ""H"", ""H"", ""H"", ""DG""], [""DG"", ""WCN"", ""WY"", ""DB"", ""DB"", ""H"", ""AC""]]",796.4150000000001,37.227500000000006,24.716,123.99499999999999,22.924500000000002,196.09500000000003,10.827200000000001,132.34,"[1100, 1101]","[[75.0, 27.5, 3.0, 3.0, 30.0, 10.0, 5.0, 2.5, 5.0, 7.0], [100.0, 125.0, 5.0, 50.0, 50.0, 1.0, 300.0]]","[[""DG"", 2, 175.0], [""OC"", 1, 10.0], [""H"", 2, 6.0], [""WCN"", 1, 125.0], [""WY"", 1, 5.0], [""DB"", 1, 50.0], [""AC"", 1, 300.0]]"
1072,Ireland,Chickpea curry,Chickpea curry,Evening Meal,Y,Y,Y,Y,"[[""13-670"", ""13-521"", ""13-530"", ""13-499"", ""17-720"", ""11-869""]]","[[""DB"", ""DG"", ""DG"", ""DG"", ""WC"", ""AC""]]",408,22.6725,8.73,64.0125,17.790000000000003,212.775,6.964749999999999,189.55,[1102],"[[200.0, 62.5, 100.0, 27.5, 7.5, 70.0]]","[[""DB"", 1, 200.0], [""DG"", 1, 62.5], [""WC"", 1, 7.5], [""AC"", 1, 70.0]]"
1073,Ireland,Lentil shepard's pie,Lentil shepard's pie,Evening Meal,Y,Y,Y,Y,"[[""13-553"", ""13-536"", ""17-685"", ""13-352"", ""12-596"", ""12-346"", ""13-879"", ""17-038"", ""13-499"", ""13-244""], [""13-496"", ""13-636"", ""13-530"", ""17-723"", ""13-806"", ""17-752"", ""17-727"", ""13-892"", ""17-339"", ""13-844""], [""13-658""]]","[[""DAM"", ""DF"", ""OA"", ""DG"", ""BAK"", ""BL"", ""H"", ""OC"", ""DG"", ""DG""], [""DG"", ""DG"", ""DG"", ""WCN"", ""H"", ""QE"", ""WY"", ""H"", ""WY"", ""H""], [""DB""]]",492.565,19.189999999999998,24.1325,52.009,11.966999999999999,255.21499999999997,5.6166,96.16,"[1103, 1104, 1105]","[[150.0, 5.0, 5.0, 7.5, 6.0, 19.0, 1.0, 5.0, 14.0, 3.0], [25.0, 10.0, 100.0, 5.0, 1.0, 21.0, 5.0, 5.0, 5.0, 1.0], [100.0]]","[[""DAM"", 1, 150.0], [""DF"", 1, 5.0], [""OA"", 1, 5.0], [""DG"", 2, 32.5], [""BAK"", 1, 6.0], [""BL"", 1, 19.0], [""H"", 2, 2.0], [""OC"", 1, 5.0], [""WCN"", 1, 5.0], [""QE"", 1, 21.0], [""WY"", 1, 5.0], [""DB"", 1, 100.0]]"
1074,Ireland,Mexican bean wraps,Mexican style bean wraps,Evening Meal,Y,Y,Y,Y,"[[""13-499"", ""13-524"", ""17-038"", ""13-244"", ""13-873"", ""13-531"", ""13-530"", ""13-660"", ""11-925""], [""13-520"", ""17-339""]]","[[""DG"", ""DG"", ""OC"", ""DG"", ""H"", ""DG"", ""DG"", ""DB"", ""AF""], [""DG"", ""WY""]]",327.565,15.153999999999998,9.5855,50.004,12.389,150.47,4.661099999999999,95.475,"[1106, 1107]","[[27.5, 30.0, 5.0, 3.0, 4.0, 4.0, 100.0, 100.0, 49.0], [12.0, 5.0]]","[[""DG"", 2, 39.5], [""OC"", 1, 5.0], [""H"", 1, 4.0], [""DB"", 1, 100.0], [""AF"", 1, 49.0], [""WY"", 1, 5.0]]"
1075,Ireland,Bean chilli,Chilli with beans,Evening Meal,Y,Y,Y,Y,"[[""13-530"", ""13-660"", ""13-670"", ""13-499"", ""13-543"", ""13-830"", ""13-873"", ""17-686"", ""11-869""]]","[[""DG"", ""DB"", ""DB"", ""DG"", ""DG"", ""H"", ""H"", ""OC"", ""AC""]]",449.45000000000005,25.810000000000002,11.028,68.61500000000001,18.105999999999998,172.05,7.049999999999999,152.38,[1108],"[[100.0, 100.0, 100.0, 28.0, 100.0, 5.0, 5.0, 5.0, 70.0]]","[[""DG"", 1, 100.0], [""DB"", 1, 100.0], [""H"", 1, 5.0], [""OC"", 1, 5.0], [""AC"", 1, 70.0]]"
1076,Ireland,Bean burger,Burger made with beans and spices with vegetables,Evening Meal,Y,Y,Y,Y,"[[""13-670"", ""13-543"", ""13-244"", ""17-045"", ""14-277"", ""13-879"", ""14-844"", ""11-983"", ""13-520""]]","[[""DB"", ""DG"", ""DG"", ""OC"", ""PE"", ""H"", ""GA"", ""AG"", ""DG""]]",404.39,18.738000000000003,18.633,43.794000000000004,9.898,274.06000000000006,5.423399999999999,138.48000000000002,[1109],"[[100.0, 75.0, 3.0, 5.0, 6.0, 1.0, 15.0, 43.0, 40.0]]","[[""DB"", 1, 100.0], [""DG"", 1, 75.0], [""OC"", 1, 5.0], [""PE"", 1, 6.0], [""H"", 1, 1.0], [""GA"", 1, 15.0], [""AG"", 1, 43.0]]"
1077,Ireland,Pesto pasta,Pesto pasta,Lunch,Y,Y,Y,Y,"[[""11-723"", ""13-523"", ""13-524"", ""13-526"", ""13-448"", ""13-529"", ""13-670"", ""13-352"", ""17-622""]]","[[""AD"", ""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""DB"", ""DG"", ""WC""]]",231.51500000000001,9.70275,6.464,35.799,8.859,73.51249999999999,2.531075,87.0075,[1113],"[[56.25, 12.5, 29.75, 29.75, 15.25, 50.0, 50.0, 7.5, 7.5]]","[[""AD"", 1, 56.25], [""DG"", 1, 12.5], [""DB"", 1, 50.0], [""WC"", 1, 7.5]]"
1078,Ireland,Homemade tomato salsa and rye crispbread,Homemade tomato salsa and rye crispbread,Lunch,Y,Y,Y,Y,"[[""13-517"", ""13-352"", ""13-888"", ""17-038"", ""13-889"", ""13-317"", ""13-244"", ""14-279"", ""11-822""]]","[[""DG"", ""DG"", ""H"", ""OC"", ""H"", ""DG"", ""DG"", ""FC"", ""AM""]]",144.64,3.9510000000000005,6.097,21.308,6.754,56.44,2.8337,73.09999999999998,[1114],"[[246.0, 15.0, 3.0, 5.0, 2.0, 2.0, 2.0, 22.0, 20.0]]","[[""DG"", 1, 246.0], [""H"", 1, 3.0], [""OC"", 1, 5.0], [""FC"", 1, 22.0], [""AM"", 1, 20.0]]"
1079,Ireland,Leek and potato soup,Leek and potato soup,Lunch,Y,Y,Y,Y,"[[""13-590"", ""13-624"", ""17-686"", ""13-489"", ""17-727""]]","[[""DG"", ""DG"", ""OC"", ""DAM"", ""WY""]]",114.58,3.349,1.5010000000000001,23.975,5.326,67.39999999999999,0.8068,28.18,[1115],"[[12.0, 59.0, 1.0, 67.0, 1.0]]","[[""DG"", 1, 12.0], [""OC"", 1, 1.0], [""DAM"", 1, 67.0], [""WY"", 1, 1.0]]"
1080,Ireland,Mexican bean salad,Mexican bean salad,Lunch,Y,Y,Y,Y,"[[""12-940"", ""14-039"", ""13-670"", ""13-499"", ""13-519"", ""14-131"", ""13-317"", ""13-889""]]","[[""CA"", ""FA"", ""DB"", ""DG"", ""DG"", ""FA"", ""DG"", ""H""]]",474.91,25.721000000000004,23.953999999999997,42.620000000000005,15.727,154.76,5.9811999999999985,111.89999999999998,[1116],"[[44.0, 68.0, 200.0, 28.0, 62.0, 11.0, 4.0, 1.0]]","[[""CA"", 1, 44.0], [""FA"", 1, 68.0], [""DB"", 1, 200.0], [""DG"", 1, 28.0], [""H"", 1, 1.0]]"
1081,Ireland,Homemade vegetable soup,Homemade vegetable soup,Lunch,Y,Y,Y,Y,"[[""13-499"", ""13-624"", ""13-496"", ""13-636"", ""13-389"", ""13-244"", ""17-038"", ""12-500""]]","[[""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""DG"", ""OC"", ""BTM""]]",98.39999999999999,1.419,6.642000000000001,8.828,3.6580000000000004,58.25,0.4249,23.07,[1117],"[[37.0, 30.0, 41.0, 27.0, 20.0, 1.0, 4.0, 3.0]]","[[""DG"", 1, 37.0], [""OC"", 1, 4.0], [""BTM"", 1, 3.0]]"
1082,Ireland,Chicken and vegetable coconut curry,Chicken and vegetable coconut curry,Evening Meal,Y,Y,Y,Y,"[[""14-890"", ""13-876"", ""13-861"", ""18-324"", ""13-352"", ""13-496"", ""13-514"", ""11-866""]]","[[""GA"", ""H"", ""H"", ""MCA"", ""DG"", ""DG"", ""DB"", ""AC""]]",354.59000000000003,25.483999999999998,10.479000000000001,42.855999999999995,7.6080000000000005,108.36999999999999,5.3386,98.38,[1118],"[[80.0, 2.0, 2.0, 60.0, 35.0, 72.0, 100.0, 40.0]]","[[""GA"", 1, 80.0], [""H"", 1, 2.0], [""MCA"", 1, 60.0], [""DG"", 1, 35.0], [""DB"", 1, 100.0], [""AC"", 1, 40.0]]"
1083,Ireland,Chicken fajitas,Chicken fajitas,Evening Meal,Y,Y,Y,Y,"[[""13-524"", ""13-499"", ""13-244"", ""17-686"", ""13-517"", ""18-324"", ""13-888"", ""14-279"", ""11-925"", ""13-520""]]","[[""DG"", ""DG"", ""DG"", ""OC"", ""DG"", ""MCA"", ""H"", ""FC"", ""AF"", ""DG""]]",396.84,36.417,11.345999999999998,39.722,6.724,134.35999999999999,2.3897000000000004,117.36,[1119],"[[60.0, 70.0, 3.0, 5.0, 123.0, 100.0, 15.0, 22.0, 49.0, 30.0]]","[[""DG"", 1, 60.0], [""OC"", 1, 5.0], [""MCA"", 1, 100.0], [""H"", 1, 15.0], [""FC"", 1, 22.0], [""AF"", 1, 49.0]]"
1084,Ireland,Baked garlic lime chicken breasts with potatoes,Baked garlic lime chicken breasts with potatoes,Evening Meal,Y,Y,Y,Y,"[[""18-323"", ""14-279"", ""17-038"", ""13-244"", ""13-489""]]","[[""MCA"", ""FC"", ""OC"", ""DG"", ""DAM""]]",377.86,45.661,5.082,39.785000000000004,4,22.91,1.225,33.95,[1120],"[[130.0, 6.0, 2.0, 3.0, 200.0]]","[[""MCA"", 1, 130.0], [""FC"", 1, 6.0], [""OC"", 1, 2.0], [""DG"", 1, 3.0], [""DAM"", 1, 200.0]]"
1085,Ireland,French toast,French toast,Breakfast,Y,Y,Y,Y,"[[""12-940"", ""12-313"", ""13-874"", ""11-980"", ""17-686""]]","[[""CA"", ""BAH"", ""H"", ""AF"", ""OC""]]",282.36,11.273,15.401,26.520999999999997,2.9930000000000003,171.38,2.0254,28.729999999999997,[1121],"[[44.0, 15.0, 3.0, 56.0, 10.0]]","[[""CA"", 1, 44.0], [""BAH"", 1, 15.0], [""H"", 1, 3.0], [""AF"", 1, 56.0], [""OC"", 1, 10.0]]"
1086,Ireland,Omelette,Omelette,Breakfast,Y,Y,Y,Y,"[[""17-686"", ""13-499"", ""12-940"", ""17-377""]]","[[""OC"", ""DG"", ""CA"", ""WY""]]",227.99,12.758,18.473,2.8,0.77,58.9,1.8485999999999998,30.25,[1122],"[[10.0, 35.0, 88.0, 10.0]]","[[""OC"", 1, 10.0], [""DG"", 1, 35.0], [""CA"", 1, 88.0], [""WY"", 1, 10.0]]"
1087,Ireland,Scrambled eggs on toast,Scrambled eggs on toast,Breakfast,Y,Y,Y,Y,"[[""12-963"", ""17-686"", ""12-307"", ""11-1001""]]","[[""CA"", ""OC"", ""BAE"", ""AF""]]",335.03,18.979999999999997,15.327000000000002,32.432,1.68,193.48000000000002,2.863,52.03999999999999,[1123],"[[88.0, 5.0, 20.0, 56.0]]","[[""CA"", 1, 88.0], [""OC"", 1, 5.0], [""BAE"", 1, 20.0], [""AF"", 1, 56.0]]"
1088,Ireland,Muesli with soya yoghurt,Muesli with soya yoghurt,Breakfast,Y,Y,Y,Y,"[[""11-780"", ""14-087"", ""14-844"", ""14-845"", ""14-880"", ""12-609""]]","[[""AI"", ""FA"", ""GA"", ""GA"", ""GA"", ""BN""]]",238.4,7.340000000000001,12.084999999999999,26.765,2.06,110.30000000000001,2.0220000000000002,24.65,[1124],"[[20.0, 10.0, 5.0, 5.0, 10.0, 30.0]]","[[""AI"", 1, 20.0], [""FA"", 1, 10.0], [""GA"", 1, 5.0], [""BN"", 1, 30.0]]"
1089,Ireland,Fruit salad,Fruit salad,Lunch,Y,Y,Y,Y,"[[""14-319"", ""14-321"", ""14-350"", ""14-327"", ""14-318"", ""14-371"", ""14-324"", ""14-369""]]","[[""FA"", ""FA"", ""FA"", ""FA"", ""FA"", ""FA"", ""FA"", ""FC""]]",272.605,3.6959999999999997,1.7345,64.33949999999999,9.828499999999998,65.625,0.9822500000000001,97.9,[1125],"[[141.0, 89.0, 70.0, 65.5, 59.0, 34.5, 60.0, 37.5]]","[[""FA"", 1, 141.0], [""FC"", 1, 37.5]]"
2065,Spain,Coffee and pancakes,nan,Breakfast,Y,Y,Y,Y,"[[""17-153""], [""11-1142""]]","[[""PAC""], [""AS""]]",382,9.549999999999999,14.55,56.85,1.5,171,1.205,15,"[2007, 2023]","[[50.0], [150.0]]","[[""PAC"", 1, 50.0], [""AS"", 1, 150.0]]"
1090,Ireland,Couscous salad,Couscous salad,Lunch,Y,Y,Y,Y,"[[""11-902"", ""17-727"", ""13-352"", ""13-524"", ""13-523"", ""17-622"", ""12-525"", ""14-839""]]","[[""AT"", ""WY"", ""DG"", ""DG"", ""DG"", ""WC"", ""BL"", ""GA""]]",340.645,12.256,23.401,23.9185,2.8310000000000004,155.395,2.33655,74.375,[1126],"[[50.0, 4.0, 15.0, 59.5, 50.0, 15.0, 25.0, 15.0]]","[[""AT"", 1, 50.0], [""WY"", 1, 4.0], [""DG"", 1, 15.0], [""WC"", 1, 15.0], [""BL"", 1, 25.0], [""GA"", 1, 15.0]]"
1091,Ireland,Chicken Caesar salad,Chicken Caesar salad,Lunch,Y,Y,Y,Y,"[[""11-969"", ""17-038"", ""18-323"", ""13-520"", ""17-789""]]","[[""AF"", ""OC"", ""MCA"", ""DG"", ""WC""]]",225.78,23.566,10.055,10.891,2.8295,95.5,0.7374499999999999,104.44000000000001,[1127],"[[14.0, 7.5, 60.0, 156.5, 20.0]]","[[""AF"", 1, 14.0], [""OC"", 1, 7.5], [""MCA"", 1, 60.0], [""DG"", 1, 156.5], [""WC"", 1, 20.0]]"
1092,Ireland,Hot pasta salad,Hot pasta salad with tuna and pepper,Lunch,Y,Y,Y,Y,"[[""11-450"", ""17-679"", ""14-277"", ""16-416"", ""13-524"", ""13-499"", ""13-522""]]","[[""AD"", ""WCG"", ""PE"", ""JC"", ""DG"", ""DG"", ""DG""]]",245.31,19.416999999999994,6.1065,30.0305,2.4240000000000004,111.555,2.1105500000000004,82.81,[1128],"[[75.0, 15.0, 12.0, 50.0, 59.5, 27.5, 30.0]]","[[""AD"", 1, 75.0], [""WCG"", 1, 15.0], [""PE"", 1, 12.0], [""JC"", 1, 50.0], [""DG"", 1, 59.5]]"
1093,Ireland,Chicken and pasta salad,Chicken and pasta salad with tomato and red onion,Lunch,Y,Y,Y,Y,"[[""13-524"", ""13-499"", ""17-038"", ""11-716"", ""18-323"", ""13-244"", ""13-519"", ""13-522"", ""17-339""]]","[[""DG"", ""DG"", ""OC"", ""AD"", ""MCA"", ""DG"", ""DG"", ""DG"", ""WY""]]",486.37,48.42250000000001,6.6745,61.88400000000001,1.965,66.77000000000001,2.208,67.075,[1129],"[[30.0, 27.5, 2.5, 75.0, 120.0, 2.0, 37.5, 12.5, 3.0]]","[[""DG"", 1, 30.0], [""OC"", 1, 2.5], [""AD"", 1, 75.0], [""MCA"", 1, 120.0], [""WY"", 1, 3.0]]"
1094,Ireland,Vegetable bake,Vegetable bake,Evening Meal,Y,Y,Y,Y,"[[""13-219"", ""13-512"", ""13-244"", ""17-038"", ""13-624"", ""13-505"", ""17-755"", ""12-499"", ""11-886"", ""12-524""], [""11-923""]]","[[""DG"", ""DG"", ""DG"", ""OC"", ""DG"", ""DG"", ""QE"", ""OA"", ""AA"", ""BC""], [""AF""]]",371.83500000000004,15.792000000000002,13.763500000000002,39.034000000000006,6.439500000000001,415.725,4.4903,276.31,"[1131, 1132]","[[237.5, 147.0, 3.0, 4.0, 44.5, 67.5, 50.0, 12.5, 12.5, 175.0], [25.0]]","[[""DG"", 1, 237.5], [""OC"", 1, 4.0], [""QE"", 1, 50.0], [""OA"", 1, 12.5], [""AA"", 1, 12.5], [""BC"", 1, 175.0], [""AF"", 1, 25.0]]"
1095,Ireland,"Porridge with non-dairy milk, toast and raspberries","Porridge with non-dairy milk, toast and raspberries",Breakfast,Y,Y,Y,Y,"[[""11-788"", ""12-524""], [""11-982""], [""14-375""]]","[[""A"", ""BC""], [""AF""], [""FA""]]",374.7,15.818000000000001,8.766,62.078,11.468,332.36,4.244400000000001,108.24,"[1133, 1014, 1015]","[[50.0, 200.0], [44.0], [80.0]]","[[""A"", 1, 50.0], [""BC"", 1, 200.0], [""AF"", 1, 44.0], [""FA"", 1, 80.0]]"
1096,Ireland,Wholegrain cereal with non-dairy milk and an orange,Wholegrain cereal with non-dairy milk and an orange,Breakfast,Y,Y,Y,Y,"[[""12-524"", ""11-763""], [""14-327""]]","[[""BC"", ""AI""], [""FA""]]",313.72,11.935999999999998,4.864000000000001,59.083999999999996,11.104,307.67999999999995,9.149199999999999,304.96,"[1134, 1024]","[[200.0, 60.0], [172.0]]","[[""BC"", 1, 200.0], [""AI"", 1, 60.0], [""FA"", 1, 172.0]]"
1097,Ireland,Wheat biscuit cereal with non-dairy milk and an apple,Wheat biscuit cereal with non-dairy milk and an apple,Breakfast,Y,Y,Y,Y,"[[""14-319""], [""12-524"", ""11-773""]]","[[""FA""], [""BC"", ""AI""]]",337.9,12.12,5.1899999999999995,64.34,8.86,266.5,8.153,130,"[1021, 1135]","[[170.0], [200.0, 60.0]]","[[""FA"", 1, 170.0], [""BC"", 1, 200.0], [""AI"", 1, 60.0]]"
1098,Ireland,Porridge with non-dairy milk and raspberries,Porridge with non-dairy milk and raspberries,Breakfast,Y,Y,Y,Y,"[[""11-788"", ""12-313""], [""14-375""]]","[[""A"", ""BAH""], [""FA""]]",302.5,13.09,7.6899999999999995,48.83,6.859999999999999,277.8,2.188,78,"[1013, 1015]","[[50.0, 200.0], [80.0]]","[[""A"", 1, 50.0], [""BAH"", 1, 200.0], [""FA"", 1, 80.0]]"
